city,city_ascii,lat,lng,country
Magsaysay,Magsaysay,10.8667,121.05,Philippines
Umri,Umri,26.5106,78.9367,India
Costa de Caparica,Costa de Caparica,38.6446,-9.2356,Portugal
Dorking,Dorking,51.2325,-0.3306,United Kingdom
Bohmte,Bohmte,52.3667,8.3167,Germany
Newcastle,Newcastle,47.5304,-122.1633,United States
El Dorado,El Dorado,37.821,-96.8613,United States
Dorog,Dorog,47.7194,18.7292,Hungary
Pittalavānipālem,Pittalavanipalem,15.9806,80.6347,India
Bretzfeld,Bretzfeld,49.1833,9.4333,Germany
Levelland,Levelland,33.5806,-102.3635,United States
Chino Valley,Chino Valley,34.7594,-112.412,United States
Guelph/Eramosa,Guelph/Eramosa,43.63,-80.22,Canada
Puerto Jiménez,Puerto Jimenez,8.5338,-83.461,Costa Rica
Andernos-les-Bains,Andernos-les-Bains,44.7425,-1.0903,France
Betma,Betma,22.68,75.62,India
Zaragoza,Zaragoza,28.4869,-100.9175,Mexico
Weddington,Weddington,35.0228,-80.7383,United States
Umag,Umag,45.4333,13.5167,Croatia
Pastpār,Pastpar,25.8275,86.8327,India
Altenstadt,Altenstadt,50.2856,8.945,Germany
Pola de Laviana,Pola de Laviana,43.2358,-5.5563,Spain
Bloomsburg,Bloomsburg,41.0027,-76.4561,United States
Cuisnahuat,Cuisnahuat,13.6333,-89.6,El Salvador
Nong Khae,Nong Khae,14.3352,100.8727,Thailand
Donwari,Donwari,11.1197,2.8558,Benin
Malar,Malar,26.2237,86.6909,India
Sala Consilina,Sala Consilina,40.4,15.6,Italy
Locri,Locri,38.216,16.2288,Italy
Samashki,Samashki,43.2906,45.3014,Russia
Flexeiras,Flexeiras,-9.2728,-35.715,Brazil
Naduhatti,Naduhatti,11.4043,76.816,India
Santa Rosa de Calamuchita,Santa Rosa de Calamuchita,-32.0667,-64.5333,Argentina
Florida City,Florida City,25.4418,-80.4685,United States
Webb City,Webb City,37.1412,-94.4676,United States
Méricourt,Mericourt,50.4022,2.8658,France
Kulattūr,Kulattur,10.7052,78.5507,India
Urbana,Urbana,39.3274,-77.3423,United States
Bershad,Bershad,48.3728,29.5325,Ukraine
Syasstroy,Syasstroy,60.15,32.5833,Russia
Cheval,Cheval,28.1459,-82.5184,United States
M’dhilla,M'dhilla,34.25,8.75,Tunisia
Sahasmal,Sahasmal,26.2461,87.4983,India
Raismes,Raismes,50.3892,3.4858,France
Chettikulam,Chettikulam,8.0943,77.5614,India
Fuldatal,Fuldatal,51.3484,9.5256,Germany
Gohpur,Gohpur,26.8818,93.6156,India
Ivaí,Ivai,-25.0108,-50.8589,Brazil
Northlake,Northlake,41.9142,-87.9054,United States
Jaroměř,Jaromer,50.3503,15.9183,Czechia
Rafína,Rafina,38.0167,24,Greece
Salobreña,Salobrena,36.7467,-3.5869,Spain
Baghra,Baghra,25.5597,85.5841,India
Sebiston,Sebiston,38.25,69.2833,Tajikistan
Braselton,Braselton,34.1087,-83.8127,United States
Holly Hill,Holly Hill,29.2442,-81.0465,United States
Chitauria,Chitauria,25.4869,87.5511,India
Canet-en-Roussillon,Canet-en-Roussillon,42.7056,3.0072,France
Attanūr,Attanur,11.5006,78.1356,India
Francofonte,Francofonte,37.2333,14.8833,Italy
Manjanādi,Manjanadi,12.87,74.84,India
Ấp Phú Hải,Ap Phu Hai,11.1667,108.5667,Vietnam
Canillá,Canilla,15.1671,-90.8481,Guatemala
Bamhnī,Bamhni,22.4822,80.3716,India
Truro,Truro,45.3647,-63.28,Canada
Gyomaendrőd,Gyomaendrod,46.9361,20.8236,Hungary
Bozkurt,Bozkurt,37.8167,29.6167,Turkey
Steinheim,Steinheim,51.8658,9.0944,Germany
Amos,Amos,48.5667,-78.1167,Canada
Kafr Rūmā,Kafr Ruma,35.6342,36.6322,Syria
Újfehértó,Ujfeherto,47.7989,21.6833,Hungary
General Las Heras,General Las Heras,-34.9333,-58.95,Argentina
Playa Grande,Playa Grande,15.9833,-90.7667,Guatemala
Barahkurwa,Barahkurwa,26.146,86.9237,India
Karedu,Karedu,15.1833,80.0667,India
Bānu Chhapra,Banu Chhapra,26.8098,84.5201,India
White House,White House,36.4648,-86.6666,United States
Thikriwāla,Thikriwala,30.4328,75.5261,India
Souakene,Souakene,35.1167,-5.95,Morocco
Miraíma,Miraima,-3.5689,-39.97,Brazil
Kriftel,Kriftel,50.0828,8.4667,Germany
Mamarappatti,Mamarappatti,11.4845,78.0374,India
Atri,Atri,42.5833,13.9833,Italy
Dubak,Dubak,18.1914,78.6783,India
Perehinske,Perehinske,48.8103,24.1819,Ukraine
Nova Ponte,Nova Ponte,-19.1983,-47.7272,Brazil
Amha,Amha,26.0518,86.6906,India
Wawarsing,Wawarsing,41.7526,-74.4172,United States
Gorokhovets,Gorokhovets,56.2,42.7,Russia
Jilava,Jilava,44.3328,26.0781,Romania
Bamber Bridge,Bamber Bridge,53.7281,-2.6606,United Kingdom
Kortemark,Kortemark,51.0286,3.0444,Belgium
Buharkent,Buharkent,37.9617,28.7422,Turkey
Ban Sop Tia,Ban Sop Tia,18.3895,98.678,Thailand
Pecica,Pecica,46.17,21.07,Romania
Krupka,Krupka,50.6846,13.8583,Czechia
Si Mustapha,Si Mustapha,36.7247,3.6153,Algeria
Rānti,Ranti,26.3519,86.0932,India
Rosario del Tala,Rosario del Tala,-32.3,-59.1333,Argentina
Teroual,Teroual,34.6667,-5.2667,Morocco
Fonsorbes,Fonsorbes,43.5361,1.2311,France
Taldom,Taldom,56.7333,37.5333,Russia
The Nation / La Nation,The Nation / La Nation,45.35,-75.0333,Canada
Sonosari,Sonosari,-7.8014,110.3644,Indonesia
Chandwā,Chandwa,23.6756,84.7401,India
Raia,Raia,15.4969,73.8089,India
Hvardiiske,Hvardiiske,45.1142,34.0142,Ukraine
Guymon,Guymon,36.6903,-101.4774,United States
Coringa,Coringa,16.8,82.2333,India
Landeh,Landeh,30.9817,50.4233,Iran
Pachchaimalaiyankottai,Pachchaimalaiyankottai,10.2736,77.8794,India
Karagwe,Karagwe,0.6769,30.1967,Uganda
Pichilemu,Pichilemu,-34.3919,-72.0139,Chile
Harrison,Harrison,39.2584,-84.7868,United States
Ban Muang Ngam,Ban Muang Ngam,7.3536,100.4898,Thailand
Rompicherla,Rompicherla,16.2098,79.909,India
Oulad Ouchchih,Oulad Ouchchih,35.0939,-5.9454,Morocco
San Vicente,San Vicente,14.1061,122.8733,Philippines
Suzu,Suzu,37.4363,137.2605,Japan
Medleri,Medleri,14.6667,75.7333,India
Mikashevichy,Mikashevichy,52.2203,27.4736,Belarus
Zuvvaladinne,Zuvvaladinne,14.808,80.0705,India
Vohimarina,Vohimarina,-21.64,46.8989,Madagascar
San Anselmo,San Anselmo,37.9821,-122.5699,United States
Hedensted,Hedensted,55.7725,9.7017,Denmark
Sankt Veit an der Glan,Sankt Veit an der Glan,46.7667,14.3603,Austria
Vinings,Vinings,33.8608,-84.4686,United States
Oissel,Oissel,49.3419,1.0914,France
Porecatu,Porecatu,-22.7558,-51.3789,Brazil
Burj al ‘Arab,Burj al `Arab,30.8489,29.6117,Egypt
Terrabona,Terrabona,12.7311,-85.965,Nicaragua
Fontanafredda,Fontanafredda,45.9667,12.5667,Italy
Sławno,Slawno,54.3583,16.675,Poland
Ashibetsu,Ashibetsu,43.5182,142.1896,Japan
Sarahandrano,Sarahandrano,-14.7833,50.0167,Madagascar
Novi Pazar,Novi Pazar,43.35,27.2,Bulgaria
Utehia,Utehia,26.48,89.73,India
Ikhlāspur,Ikhlaspur,25.0589,83.6083,India
Bad Urach,Bad Urach,48.4931,9.3986,Germany
San Miguel Panán,San Miguel Panan,14.5333,-91.3667,Guatemala
Gaimersheim,Gaimersheim,48.8167,11.3667,Germany
Vidauban,Vidauban,43.4272,6.4319,France
Antanandava,Antanandava,-19.0833,47.95,Madagascar
Kishunpur,Kishunpur,25.3272,87.7173,India
Puliyampatti,Puliyampatti,11.6653,77.8041,India
Le Haillan,Le Haillan,44.8717,-0.6769,France
Greenville,Greenville,40.1043,-84.6209,United States
Fostoria,Fostoria,41.16,-83.4121,United States
Kalyazin,Kalyazin,57.2333,37.8833,Russia
Laamarna,Laamarna,31.8944,-8.9842,Morocco
Santa Ana de Yacuma,Santa Ana de Yacuma,-13.7444,-65.4269,Bolivia
Sangtŭda,Sangtuda,38.0333,69.0833,Tajikistan
Simeria,Simeria,45.85,23.01,Romania
São Sebastião do Uatumã,Sao Sebastiao do Uatuma,-2.5719,-57.8708,Brazil
Nacajuca,Nacajuca,18.1692,-93.0197,Mexico
Santa Fe,Santa Fe,29.3889,-95.1003,United States
San Francisco de Mostazal,San Francisco de Mostazal,-33.9799,-70.7122,Chile
Stupava,Stupava,48.2747,17.0317,Slovakia
Kanra,Kanra,36.243,138.9218,Japan
Tacaimbó,Tacaimbo,-8.3158,-36.2928,Brazil
Malmédy,Malmedy,50.4167,6.0167,Belgium
Diari,Diari,9.8452,-0.8655,Ghana
Valverde del Camino,Valverde del Camino,37.5667,-6.75,Spain
Orangeburg,Orangeburg,33.4928,-80.8671,United States
Rognac,Rognac,43.4878,5.2322,France
Wadersloh,Wadersloh,51.7386,8.2514,Germany
Novo Lino,Novo Lino,-8.915,-35.6469,Brazil
Kłobuck,Klobuck,50.9167,18.9333,Poland
Puduvayal,Puduvayal,10.1034,78.8462,India
Medfield,Medfield,42.1848,-71.305,United States
Enamadala,Enamadala,16.2281,80.3306,India
Suamico,Suamico,44.6354,-88.0683,United States
Fort Lewis,Fort Lewis,47.0955,-122.5674,United States
Waconia,Waconia,44.8422,-93.7896,United States
Oakland,Oakland,41.0313,-74.2408,United States
Santiago Amoltepec,Santiago Amoltepec,16.6167,-97.5,Mexico
Samahuta,Samahuta,25.8542,84.6614,India
Majanji,Majanji,0.2408,33.9914,Uganda
St. Marys,St. Marys,41.4574,-78.5342,United States
Iferhounene,Iferhounene,36.5338,4.3701,Algeria
Laukaria,Laukaria,26.7184,84.4242,India
Lymm,Lymm,53.3834,-2.475,United Kingdom
Knowsley,Knowsley,53.4498,-2.8501,United Kingdom
Sāvalgi,Savalgi,16.671,75.3515,India
Rantoul,Rantoul,40.3031,-88.1549,United States
Los Hidalgos,Los Hidalgos,19.73,-71.03,Dominican Republic
Oneonta,Oneonta,42.4551,-75.0666,United States
Brock Hall,Brock Hall,38.8604,-76.7459,United States
Zag,Zag,28.0167,-9.3333,Morocco
Tepetzintla,Tepetzintla,19.9667,-97.8333,Mexico
Hirschaid,Hirschaid,49.8167,10.9833,Germany
Joanópolis,Joanopolis,-22.9303,-46.2756,Brazil
Dalby,Dalby,-27.1813,151.2661,Australia
Sant’Agata di Militello,Sant'Agata di Militello,38.068,14.6333,Italy
Erumaippatti,Erumaippatti,11.1467,78.29,India
Ingersoll,Ingersoll,43.0392,-80.8836,Canada
Kumari,Kumari,25.6564,87.7112,India
Kyōtamba,Kyotamba,35.1699,135.4194,Japan
Āvadattūr,Avadattur,11.7014,77.8638,India
Eufaula,Eufaula,31.9102,-85.1505,United States
Parasurāmpūr,Parasurampur,14.32,76.64,India
Lumberton,Lumberton,39.9569,-74.8036,United States
Rio Vermelho,Rio Vermelho,-18.2939,-43.0089,Brazil
Barka Gaon,Barka Gaon,26.144,84.6598,India
Dināra,Dinara,25.25,84.0667,India
Olintla,Olintla,20.1,-97.6833,Mexico
Muswellbrook,Muswellbrook,-32.2654,150.8885,Australia
Senduriā,Senduria,26.7469,84.6754,India
Orange City,Orange City,28.9348,-81.2881,United States
San Salvador,San Salvador,-31.6167,-58.5,Argentina
Saint David’s,Saint David's,12.0444,-61.6806,Grenada
Isāpur,Isapur,25.4122,86.9893,India
Pont-du-Château,Pont-du-Chateau,45.7983,3.2483,France
Oxford,Oxford,41.4313,-73.135,United States
Brunsbüttel,Brunsbuttel,53.8964,9.1386,Germany
Lamballe,Lamballe,48.4686,-2.5178,France
Pīr Maker,Pir Maker,25.9622,85.0257,India
Warwick,Warwick,-28.2152,152.0352,Australia
Shirataka,Shirataka,38.1831,140.0986,Japan
Cheney,Cheney,47.4901,-117.579,United States
Bad Abbach,Bad Abbach,48.9333,12.05,Germany
Steinheim am der Murr,Steinheim am der Murr,48.9667,9.2833,Germany
Alpen,Alpen,51.575,6.5125,Germany
Yemva,Yemva,62.6,50.8667,Russia
Palos de la Frontera,Palos de la Frontera,37.2283,-6.8944,Spain
Baker,Baker,30.5832,-91.1582,United States
D'Iberville,D'Iberville,30.4709,-88.9011,United States
Snezhnogorsk,Snezhnogorsk,69.2,33.2333,Russia
Beniel,Beniel,38.0464,-1.0014,Spain
Villa Aldama,Villa Aldama,19.6506,-97.2208,Mexico
Qiaotouba,Qiaotouba,33.8116,104.8493,China
Port Royal,Port Royal,32.3557,-80.7029,United States
Hattem,Hattem,52.4667,6.0667,Netherlands
Kuçovë,Kucove,40.8039,19.9144,Albania
Sinalunga,Sinalunga,43.2167,11.7333,Italy
Río Segundo,Rio Segundo,10.0013,-84.1937,Costa Rica
Ban Bang Non,Ban Bang Non,9.9923,98.6507,Thailand
Chakai,Chakai,26.0884,87.6154,India
Altavilla Vicentina,Altavilla Vicentina,45.5167,11.45,Italy
Sason,Sason,38.3803,41.3953,Turkey
Pidigan,Pidigan,17.5703,120.5893,Philippines
Dabat,Dabat,12.9842,37.765,Ethiopia
Librazhd-Qendër,Librazhd-Qender,41.1969,20.3356,Albania
Jefferson,Jefferson,34.1373,-83.6021,United States
Panzgām,Panzgam,34.484,74.0753,India
Paullo,Paullo,45.4167,9.4,Italy
Gundugolanu,Gundugolanu,16.7833,81.2333,India
Betton,Betton,48.1825,-1.6439,France
Saint-Germain-lès-Arpajon,Saint-Germain-les-Arpajon,48.5953,2.2556,France
Saint-Estève,Saint-Esteve,42.7133,2.8419,France
Brus Laguna,Brus Laguna,15.75,-84.4833,Honduras
Mountain Home,Mountain Home,36.3351,-92.384,United States
Vrchlabí,Vrchlabi,50.627,15.6095,Czechia
Dongyuancun,Dongyuancun,28.319,120.2321,China
Nemili,Nemili,12.9783,79.6172,India
Anao,Anao,15.7304,120.6264,Philippines
Sagopshi,Sagopshi,43.4847,44.5881,Russia
Athens,Athens,32.2041,-95.8321,United States
Ələt,Alat,39.9411,49.4061,Azerbaijan
Blaricum,Blaricum,52.2667,5.25,Netherlands
Itāmāti,Itamati,20.1333,85.15,India
Made,Made,51.6764,4.7925,Netherlands
Ounagha,Ounagha,31.5333,-9.55,Morocco
Spondon,Spondon,52.92,-1.401,United Kingdom
Kāttukkottai,Kattukkottai,11.6026,78.6698,India
Basbiti,Basbiti,26.0939,86.5289,India
Ladenburg,Ladenburg,49.4667,8.6167,Germany
Morazán,Morazan,14.9322,-90.1433,Guatemala
Vejer de la Frontera,Vejer de la Frontera,36.25,-5.9667,Spain
Ahermoumou,Ahermoumou,33.8184,-4.4106,Morocco
Kallupatti,Kallupatti,9.7167,77.8667,India
Zofingen,Zofingen,47.2833,7.9333,Switzerland
Chennampatti,Chennampatti,11.7011,77.6785,India
Pandalkudi,Pandalkudi,9.3947,78.1051,India
Derventa,Derventa,44.98,17.91,Bosnia and Herzegovina
Gundelfingen,Gundelfingen,48.0425,7.8657,Germany
Khasanya,Khasanya,43.4333,43.575,Russia
Grand Baie,Grand Baie,-20.0184,57.5802,Mauritius
Lalmatie,Lalmatie,-20.0184,57.5802,Mauritius
Sulz am Neckar,Sulz am Neckar,48.3628,8.6317,Germany
Graben-Neudorf,Graben-Neudorf,49.1592,8.4894,Germany
Hobro,Hobro,56.6333,9.8,Denmark
Chok Chai,Chok Chai,14.7333,102.1667,Thailand
Vardenis,Vardenis,40.1806,45.72,Armenia
Bayona,Bayona,42.1178,-8.8506,Spain
Grünwald,Grunwald,48.0483,11.5317,Germany
Kānkon,Kankon,15.0109,74.0363,India
Makuyu,Makuyu,-0.9,37.1833,Kenya
Challapata,Challapata,-18.9,-66.7667,Bolivia
Fernandina Beach,Fernandina Beach,30.6571,-81.4511,United States
Lakeland South,Lakeland South,47.2786,-122.2826,United States
Beaconsfield,Beaconsfield,51.6009,-0.6347,United Kingdom
Winterberg,Winterberg,51.2,8.5167,Germany
Olgiate Comasco,Olgiate Comasco,45.7833,8.9667,Italy
San Miguel de Salcedo,San Miguel de Salcedo,-1.05,-78.5833,Ecuador
Leibnitz,Leibnitz,46.7831,15.545,Austria
Olagadam,Olagadam,11.5656,77.6428,India
Horndean,Horndean,50.9136,-0.9961,United Kingdom
Roding,Roding,49.2,12.5167,Germany
Fulton,Fulton,38.8551,-91.951,United States
Pieve di Soligo,Pieve di Soligo,45.8833,12.1667,Italy
Ozatlán,Ozatlan,13.3833,-88.5,El Salvador
Feuchtwangen,Feuchtwangen,49.1667,10.3167,Germany
Aït Youssef Ou Ali,Ait Youssef Ou Ali,31.9833,-5.7833,Morocco
Lakeside,Lakeside,37.6132,-77.4768,United States
Los Santos,Los Santos,6.9167,-73.0833,Colombia
Dardenne Prairie,Dardenne Prairie,38.7565,-90.7319,United States
Wickliffe,Wickliffe,41.6072,-81.469,United States
Arroio do Tigre,Arroio do Tigre,-29.3328,-53.0928,Brazil
Ban Tom Klang,Ban Tom Klang,19.1961,99.8378,Thailand
Moncks Corner,Moncks Corner,33.173,-80.0107,United States
Ataléia,Ataleia,-18.0439,-41.11,Brazil
Chettipulam,Chettipulam,10.4743,79.7546,India
Zawiat Moulay Brahim,Zawiat Moulay Brahim,31.2858,-7.9656,Morocco
Florence,Florence,40.0977,-74.7886,United States
Lienz,Lienz,46.8297,12.7697,Austria
Alampur,Alampur,26.0251,78.797,India
Chāmarru,Chamarru,16.65,80.1333,India
Lexington Park,Lexington Park,38.2528,-76.4424,United States
Mountain Park,Mountain Park,33.8458,-84.1314,United States
Blaubeuren,Blaubeuren,48.4119,9.785,Germany
Orzinuovi,Orzinuovi,45.4,9.9333,Italy
Kamianka-Dniprovska,Kamianka-Dniprovska,47.4922,34.4106,Ukraine
Darfield,Darfield,53.538,-1.3812,United Kingdom
Grenada,Grenada,33.7816,-89.813,United States
Pionerskiy,Pionerskiy,54.9517,20.2333,Russia
Kasaishi,Kasaishi,37.2528,140.3434,Japan
Bni Drar,Bni Drar,34.8578,-1.9928,Morocco
Yenipazar,Yenipazar,37.8269,28.1975,Turkey
Lakri,Lakri,26.2323,84.6933,India
Sarjāpur,Sarjapur,12.86,77.786,India
Concepción Las Minas,Concepcion Las Minas,14.5167,-89.45,Guatemala
Ronchi dei Legionari,Ronchi dei Legionari,45.8333,13.5,Italy
Shilka,Shilka,51.85,116.0333,Russia
Capul,Capul,12.423,124.182,Philippines
Kantang,Kantang,7.4067,99.515,Thailand
Cidreira,Cidreira,-30.1608,-50.2339,Brazil
Chaval,Chaval,-3.0339,-41.2439,Brazil
Greetland,Greetland,53.6869,-1.8714,United Kingdom
Buenos Aires,Buenos Aires,-7.7258,-35.3269,Brazil
Paradise Valley,Paradise Valley,33.5434,-111.9595,United States
Karrāpur,Karrapur,23.9489,78.8658,India
Sahsaul,Sahsaul,25.7024,86.7758,India
Heddesheim,Heddesheim,49.5053,8.6033,Germany
Eski Arab,Eski Arab,40.3686,71.4231,Uzbekistan
Amherst,Amherst,41.4022,-82.2303,United States
Tarwāra,Tarwara,26.2007,84.4874,India
Drongen,Drongen,51.05,3.6667,Belgium
Mèze,Meze,43.4267,3.6053,France
Shirguppi,Shirguppi,16.6187,74.7091,India
Nāttarampalli,Nattarampalli,12.592,78.5116,India
Devāpur,Devapur,19.0443,79.3499,India
Capitán Bado,Capitan Bado,-23.26,-55.54,Paraguay
Patarrá,Patarra,9.8637,-84.0248,Costa Rica
Penal,Penal,10.1667,-61.4667,Trinidad and Tobago
Winkler,Winkler,49.1817,-97.9397,Canada
Balpyq Bī,Balpyq Bi,44.8947,78.2083,Kazakhstan
Loiyo,Loiyo,23.7928,85.632,India
Trophy Club,Trophy Club,33.004,-97.1899,United States
New Germany,New Germany,-29.8,30.8833,South Africa
Verde Village,Verde Village,34.7119,-111.9941,United States
Winnetka,Winnetka,42.1064,-87.7421,United States
Antilla,Antilla,20.8411,-75.7206,Cuba
Avigliana,Avigliana,45.0779,7.3984,Italy
Gurramkonda,Gurramkonda,13.7833,78.5833,India
Florham Park,Florham Park,40.7773,-74.3953,United States
Wetaskiwin,Wetaskiwin,52.9694,-113.3769,Canada
Mende,Mende,44.5183,3.5006,France
Shchastia,Shchastia,48.7381,39.2311,Ukraine
Villafranca de los Barros,Villafranca de los Barros,38.5667,-6.3333,Spain
Cambuquira,Cambuquira,-21.8583,-45.2911,Brazil
El Adjiba,El Adjiba,36.3333,4.15,Algeria
Dunkirk,Dunkirk,42.4801,-79.3324,United States
Emiliano Zapata,Emiliano Zapata,19.65,-98.55,Mexico
Chauny,Chauny,49.6156,3.2192,France
Fatehpur Shāhbāz,Fatehpur Shahbaz,25.5698,85.3437,India
Galaosiyo Shahri,Galaosiyo Shahri,39.85,64.45,Uzbekistan
Nāysar,Naysar,35.3267,47.0686,Iran
Erkner,Erkner,52.4167,13.75,Germany
Māndu,Mandu,23.7946,85.4687,India
Viotá,Viota,4.4381,-74.5239,Colombia
Anzola dell’Emilia,Anzola dell'Emilia,44.5472,11.1956,Italy
Baykalsk,Baykalsk,51.5167,104.1333,Russia
Koyulhisar,Koyulhisar,40.3053,37.8306,Turkey
Pennsville,Pennsville,39.6266,-75.5089,United States
Chudamani,Chudamani,21.1379,86.7794,India
Newington Forest,Newington Forest,38.737,-77.2339,United States
Rielasingen-Worblingen,Rielasingen-Worblingen,47.7347,8.8401,Germany
Saltcoats,Saltcoats,55.6352,-4.7896,United Kingdom
Panj,Panj,37.2353,69.0972,Tajikistan
Ubud,Ubud,-8.5069,115.2624,Indonesia
Bishunpur,Bishunpur,26.1561,87.2711,India
Artesia,Artesia,32.8497,-104.4268,United States
Tagoloan,Tagoloan,8.1092,124.4392,Philippines
Twistringen,Twistringen,52.8,8.65,Germany
Yenkuvārigūdem,Yenkuvarigudem,16.9989,81.5061,India
Zaladanki,Zaladanki,14.8843,79.9125,India
Santa Bárbara de Pinto,Santa Barbara de Pinto,9.4333,-74.7,Colombia
Kawamata,Kawamata,37.665,140.5983,Japan
Miranorte,Miranorte,-9.5289,-48.59,Brazil
Kalajoki,Kalajoki,64.2667,23.95,Finland
Xiaping,Xiaping,33.4047,106.0525,China
Pannaikkādu,Pannaikkadu,10.2761,77.6272,India
Pajo,Pajo,-8.5167,120.3333,Indonesia
Virālippatti,Viralippatti,10.1081,77.7257,India
Beaumont,Beaumont,18.4833,-73.9667,Haiti
Kaujalgi,Kaujalgi,16.14,74.81,India
Rochefort,Rochefort,50.1667,5.2167,Belgium
Junín de los Andes,Junin de los Andes,-39.9167,-71.0667,Argentina
Le Pont-de-Claix,Le Pont-de-Claix,45.1231,5.6981,France
Zonnebeke,Zonnebeke,50.8667,2.9833,Belgium
Goldenrod,Goldenrod,28.6114,-81.2916,United States
Godohou,Godohou,7.0333,1.7833,Benin
Ulster,Ulster,41.9699,-74.0041,United States
Monte Compatri,Monte Compatri,41.8081,12.7372,Italy
Jaciara,Jaciara,-15.965,-54.9678,Brazil
Adré,Adre,13.4667,22.2,Chad
Lana,Lana,46.616,11.1449,Italy
Mahavanona,Mahavanona,-12.45,49.3667,Madagascar
Hullatti,Hullatti,11.4771,76.696,India
Justice,Justice,41.7495,-87.8345,United States
Wadhraf,Wadhraf,33.9833,9.9667,Tunisia
Adalaj,Adalaj,23.17,72.58,India
Cardoso Moreira,Cardoso Moreira,-21.4878,-41.6158,Brazil
Cunda diá Baze,Cunda dia Baze,-8.9167,17.0667,Angola
Martinho Campos,Martinho Campos,-19.3319,-45.2369,Brazil
Sarıveliler,Sariveliler,36.6964,32.6203,Turkey
Edemissen,Edemissen,52.3667,10.2667,Germany
Çukurçayır,Cukurcayir,40.9667,39.7333,Turkey
Itiquira,Itiquira,-17.2089,-54.15,Brazil
Durmersheim,Durmersheim,48.9383,8.2769,Germany
Manpaur,Manpaur,26.5081,85.9478,India
Oshikango,Oshikango,-17.4,15.8833,Namibia
Kākalūr,Kakalur,13.1394,79.9287,India
San Marino,San Marino,34.1224,-118.1132,United States
Cinisi,Cinisi,38.1667,13.1,Italy
Smyrna,Smyrna,39.2935,-75.6083,United States
Mamakating,Mamakating,41.586,-74.4951,United States
San Mauro Pascoli,San Mauro Pascoli,44.1,12.4167,Italy
Paramanandal,Paramanandal,12.3585,78.7664,India
Tuzdybastaū,Tuzdybastau,43.3189,77.0594,Kazakhstan
Paramankurichi,Paramankurichi,8.4785,78.0465,India
Baikunthpur,Baikunthpur,24.7277,81.4098,India
Wieringerwerf,Wieringerwerf,52.8506,5.0228,Netherlands
Brandfort,Brandfort,-28.7,26.4667,South Africa
Kayattār,Kayattar,8.9469,77.7714,India
Rong Kwang,Rong Kwang,18.3392,100.3172,Thailand
Duartina,Duartina,-22.4144,-49.4039,Brazil
Tundhul,Tundhul,23.3247,85.2447,India
Cananéia,Cananeia,-25.015,-47.9269,Brazil
Camposampiero,Camposampiero,45.5667,11.9333,Italy
Yuzha,Yuzha,56.5833,42.0333,Russia
Isla Ratón,Isla Raton,5.1311,-67.8106,Venezuela
San Rafael,San Rafael,6.2975,-75.0314,Colombia
Borger,Borger,35.6598,-101.4012,United States
Wietmarschen,Wietmarschen,52.5331,7.1331,Germany
Brunswick,Brunswick,42.7558,-73.5903,United States
Taguaí,Taguai,-23.4519,-49.4089,Brazil
Festus,Festus,38.2194,-90.4097,United States
Phulparās,Phulparas,26.3549,86.4908,India
Spresiano,Spresiano,45.7833,12.25,Italy
Central Elgin,Central Elgin,42.7667,-81.1,Canada
San Pietro in Casale,San Pietro in Casale,44.7,11.4,Italy
Gavardo,Gavardo,45.5875,10.4389,Italy
Matsukawa,Matsukawa,35.5972,137.9097,Japan
Steenokkerzeel,Steenokkerzeel,50.9189,4.5083,Belgium
